# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Apr  6 04:04:34 2026
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-177 c,Kepler-177,1,2,Transit,2013,Kepler,0,49.40926000000,0.00078000000,-0.00077000000,0,0.2565500000,0.0021800000,-0.0021800000,0,8.73000000,0.36000000,-0.34000000,0,0.77883843,0.03211705,-0.03033277,0,14.70000000,2.70000000,-2.50000000,0,0.04625114,0.00849511,-0.00786584,0,Mass,0.000000,,,0,25.4000,1.6000,-1.6000,0,497.00,,,0,1,,5732.00,60.00,-60.00,0,1.324000,0.053000,-0.051000,0,0.921000,0.025000,-0.023000,0,-0.1100,0.0400,-0.0400,0,[Fe/H],4.100000,0.100000,-0.100000,0,19h04m11.31s,286.0471442,+45d03m11.53s,45.0532038,1435.44000000,42.10000000,-39.81000000,15.1710000,0.1490000,-0.1490000,13.4210000,0.0400000,-0.0400000,14.9414000,0.0003190,-0.0003190
Kepler-1770 b,Kepler-1770,1,1,Transit,2021,Kepler,0,16.84189987000,,,0,0.1261000000,,,0,2.84141754,,,0,0.25349473,,,0,8.45000000,,,0,0.02660000,,,0,M-R relationship,0.000000,,,0,56.4300,45.3200,-19.3100,0,699.00,,,0,0,,5602.00,166.00,-150.00,0,1.009000,0.269000,-0.145000,0,0.941000,0.104000,-0.085000,0,0.1000,0.2500,-0.3000,0,[Fe/H],4.404000,0.116000,-0.188000,0,19h57m00.07s,299.2502851,+43d24m37.32s,43.4103663,582.94200000,5.86100000,-5.74800000,14.4180000,0.0920000,-0.0920000,12.5770000,0.0310000,-0.0310000,14.2972000,0.0004710,-0.0004710
Kepler-1771 b,Kepler-1771,1,1,Transit,2021,Kepler,0,88.64399719000,,,0,0.3815000000,,,0,4.05537256,,,0,0.36179673,,,0,15.50000000,,,0,0.04870000,,,0,M-R relationship,0.000000,,,0,5.5100,2.0800,-1.1800,0,391.00,,,0,0,,5661.00,101.00,-112.00,0,0.934000,0.124000,-0.072000,0,0.941000,0.057000,-0.063000,0,0.0000,0.1500,-0.1500,0,[Fe/H],4.471000,0.056000,-0.112000,0,19h28m03.23s,292.0134714,+49d01m08.86s,49.0191267,565.75200000,,,13.8020000,0.1260000,-0.1260000,12.1520000,0.0260000,-0.0260000,13.7005000,0.0003860,-0.0003860
Kepler-1772 b,Kepler-1772,1,1,Transit,2021,Kepler,0,3.21509003600,,,0,0.0439100000,0.0002800000,-0.0002800000,0,2.68609988,,,0,0.23963819,,,0,7.68000000,,,0,0.02420000,,,0,M-R relationship,0.000000,,,0,1485.0000,103.6000,-103.6000,0,1155.00,,,0,0,,5541.00,100.00,-111.00,0,0.934000,0.117000,-0.068000,0,0.942000,0.053000,-0.059000,0,0.1200,0.1500,-0.1500,0,[Fe/H],4.472000,0.056000,-0.104000,0,19h17m45.15s,289.4381201,+39d16m13.29s,39.2703594,871.56400000,12.50200000,-12.16000000,13.5460000,0.0920000,-0.0920000,11.7500000,0.0180000,-0.0180000,13.3948000,0.0002480,-0.0002480
Kepler-1773 b,Kepler-1773,1,1,Transit,2021,Kepler,0,40.80970001000,,,0,0.2483100000,0.0015800000,-0.0015800000,0,3.50469499,,,0,0.31266848,,,0,12.10000000,,,0,0.03800000,,,0,M-R relationship,0.000000,,,0,39.2000,2.6000,-2.6000,0,623.00,,,0,0,,6183.00,110.00,-134.00,0,1.300000,0.219000,-0.128000,0,1.241000,0.088000,-0.088000,0,0.2600,0.1500,-0.1500,0,[Fe/H],4.301000,0.066000,-0.114000,0,19h04m53.57s,286.2232284,+38d15m29.40s,38.2581676,681.25500000,9.84000000,-9.56800000,13.0850000,0.0920000,-0.0920000,11.6920000,0.0200000,-0.0200000,12.9455000,0.0003510,-0.0003510
Kepler-1774 b,Kepler-1774,1,1,Transit,2021,Kepler,0,59.77080154000,,,0,0.2949600000,0.0029600000,-0.0029600000,0,3.18179549,,,0,0.28386127,,,0,10.20000000,,,0,0.03220000,,,0,M-R relationship,0.000000,,,0,16.4000,1.1000,-1.1000,0,522.00,,,0,1,,6214.00,173.00,-217.00,0,1.122000,0.384000,-0.153000,0,1.101000,0.173000,-0.126000,0,-0.0200,0.2500,-0.3000,0,[Fe/H],4.382000,0.087000,-0.217000,0,19h14m17.86s,288.5743991,+40d59m18.98s,40.9886069,816.59200000,11.81200000,-11.81200000,14.0200000,0.1030000,-0.1030000,12.5050000,0.0240000,-0.0240000,13.8899000,0.0002380,-0.0002380
Kepler-1775 b,Kepler-1775,1,1,Transit,2021,Kepler,0,85.65399933000,,,0,0.3956500000,0.0045700000,-0.0045700000,0,3.64762153,,,0,0.32541956,,,0,12.90000000,,,0,0.04060000,,,0,M-R relationship,0.000000,,,0,9.9000,0.7000,-0.7000,0,522.00,,,0,0,,5818.00,69.00,-86.00,0,1.647000,0.252000,-0.378000,0,1.149000,0.128000,-0.105000,0,0.2400,0.1500,-0.1000,0,[Fe/H],4.065000,0.202000,-0.081000,0,19h05m36.56s,286.4023452,+38d44m18.84s,38.7385674,657.02300000,6.08800000,-5.97800000,13.4290000,0.1140000,-0.1140000,12.0050000,0.0330000,-0.0330000,13.2765000,0.0002110,-0.0002110
Kepler-1776 b,Kepler-1776,1,1,Transit,2021,Kepler,0,35.01190186000,,,0,0.2093000000,0.0023700000,-0.0023700000,0,2.61157023,,,0,0.23298909,,,0,7.33000000,,,0,0.02300000,,,0,M-R relationship,0.000000,,,0,29.9000,2.0000,-2.0000,0,603.00,,,0,0,,5872.00,70.00,-79.00,0,1.153000,0.185000,-0.135000,0,1.041000,0.082000,-0.059000,0,0.1000,0.1500,-0.1500,0,[Fe/H],4.332000,0.103000,-0.115000,0,19h26m08.26s,291.5344017,+47d02m32.98s,47.0424958,690.33600000,6.77050000,-6.77050000,13.6800000,0.0920000,-0.0920000,12.2590000,0.0200000,-0.0200000,13.5571000,0.0002450,-0.0002450
Kepler-1777 b,Kepler-1777,1,1,Transit,2021,Kepler,0,12.18420029000,,,0,0.1030100000,0.0005000000,-0.0005000000,0,2.13189678,,,0,0.19019542,,,0,5.19000000,,,0,0.01630000,,,0,M-R relationship,0.000000,,,0,71.3000,4.7000,-4.7000,0,819.00,,,0,0,,5771.00,104.00,-115.00,0,1.068000,0.161000,-0.120000,0,0.984000,0.072000,-0.065000,0,0.0600,0.1500,-0.1500,0,[Fe/H],4.374000,0.105000,-0.105000,0,19h21m18.87s,290.3286455,+37d43m23.23s,37.7231188,619.14600000,6.13950000,-6.13950000,14.1120000,0.0920000,-0.0920000,12.5280000,0.0240000,-0.0240000,13.9541000,0.0003210,-0.0003210
Kepler-1778 b,Kepler-1778,1,1,Transit,2021,Kepler,0,10.08740044000,,,0,0.0956000000,,,0,3.01665969,,,0,0.26912881,,,0,9.36000000,,,0,0.02940000,,,0,M-R relationship,0.000000,,,0,186.1400,155.7300,-60.5100,0,942.00,,,0,0,,6310.00,168.00,-205.00,0,1.095000,0.313000,-0.134000,0,1.143000,0.157000,-0.157000,0,-0.0600,0.2500,-0.3000,0,[Fe/H],4.417000,0.065000,-0.195000,0,19h09m26.71s,287.3612976,+43d44m19.68s,43.7388000,1276.29000000,49.77000000,-46.23000000,15.2730000,0.0350000,-0.0350000,13.7310000,0.0390000,-0.0390000,15.0421000,0.0003900,-0.0003900
Kepler-1779 b,Kepler-1779,1,1,Transit,2021,Kepler,0,16.34359932000,,,0,0.1264000000,,,0,3.03295685,,,0,0.27058275,,,0,9.44000000,,,0,0.02970000,,,0,M-R relationship,0.000000,,,0,67.3400,27.0000,-14.7400,0,730.00,,,0,0,,5730.00,77.00,-86.00,0,1.056000,0.161000,-0.094000,0,1.008000,0.061000,-0.061000,0,0.1600,0.1500,-0.1500,0,[Fe/H],4.394000,0.080000,-0.120000,0,20h01m40.19s,300.4174607,+45d36m19.75s,45.6054854,908.50100000,25.53700000,-24.20100000,15.1320000,0.2170000,-0.2170000,13.2510000,0.0400000,-0.0400000,14.9927000,0.0004790,-0.0004790
Kepler-178 b,Kepler-178,1,3,Transit,2014,Kepler,0,9.57669400000,0.00002100000,-0.00002100000,0,0.0850000000,,,0,2.90000000,1.25000000,-1.25000000,0,0.25900000,0.11200000,-0.11200000,0,8.75000000,,,0,0.02750000,,,0,M-R relationship,0.000000,,,0,84.5710,3.0880,-2.9730,0,846.00,,,0,0,,5676.00,200.00,-200.00,0,1.066000,0.454000,-0.454000,0,0.852000,0.030000,-0.026000,0,-0.0400,0.0400,-0.0400,0,[Fe/H],4.334000,0.300000,-0.300000,0,19h08m24.25s,287.1010275,+46d53m47.05s,46.8964033,716.02500000,10.36900000,-10.08200000,14.8760000,0.1950000,-0.1950000,12.8990000,0.0240000,-0.0240000,14.5782000,0.0002730,-0.0002730
Kepler-178 c,Kepler-178,1,3,Transit,2014,Kepler,0,20.55280200000,0.00006600000,-0.00006600000,0,0.1420000000,,,0,2.88000000,1.23000000,-1.23000000,0,0.25700000,0.11000000,-0.11000000,0,8.65000000,,,0,0.02720000,,,0,M-R relationship,0.000000,,,0,30.5460,1.1150,-1.0740,0,656.00,,,0,0,,5676.00,200.00,-200.00,0,1.066000,0.454000,-0.454000,0,0.852000,0.030000,-0.026000,0,-0.0400,0.0400,-0.0400,0,[Fe/H],4.334000,0.300000,-0.300000,0,19h08m24.25s,287.1010275,+46d53m47.05s,46.8964033,716.02500000,10.36900000,-10.08200000,14.8760000,0.1950000,-0.1950000,12.8990000,0.0240000,-0.0240000,14.5782000,0.0002730,-0.0002730
Kepler-178 d,Kepler-178,1,3,Transit,2014,Kepler,0,96.67898800000,0.00070200000,-0.00070200000,0,0.3970000000,,,0,3.95000000,1.70000000,-1.70000000,0,0.35200000,0.15200000,-0.15200000,0,14.80000000,,,0,0.04650000,,,0,M-R relationship,0.000000,,,0,3.8740,0.1410,-0.1360,0,392.00,,,0,1,,5676.00,200.00,-200.00,0,1.066000,0.454000,-0.454000,0,0.852000,0.030000,-0.026000,0,-0.0400,0.0400,-0.0400,0,[Fe/H],4.334000,0.300000,-0.300000,0,19h08m24.25s,287.1010275,+46d53m47.05s,46.8964033,716.02500000,10.36900000,-10.08200000,14.8760000,0.1950000,-0.1950000,12.8990000,0.0240000,-0.0240000,14.5782000,0.0002730,-0.0002730
Kepler-1780 b,Kepler-1780,1,1,Transit,2021,Kepler,0,109.44499970000,,,0,0.4276000000,,,0,3.60600667,,,0,0.32170692,,,0,12.70000000,,,0,0.03990000,,,0,M-R relationship,0.000000,,,0,3.1400,0.9100,-0.6100,0,340.00,,,0,0,,5403.00,107.00,-107.00,0,0.868000,0.080000,-0.058000,0,0.868000,0.054000,-0.048000,0,0.0000,0.1500,-0.1500,0,[Fe/H],4.500000,0.058000,-0.071000,0,19h36m20.14s,294.0839282,+42d48m34.24s,42.8095104,790.51600000,14.60850000,-14.60850000,14.9070000,0.1260000,-0.1260000,13.1970000,0.0330000,-0.0330000,14.9304000,0.0003150,-0.0003150
Kepler-1781 b,Kepler-1781,1,1,Transit,2021,Kepler,0,4.88752985000,,,0,0.0574000000,,,0,2.38091029,,,0,0.21241095,,,0,6.26000000,,,0,0.01970000,,,0,M-R relationship,0.000000,,,0,239.1100,179.5100,-63.0300,0,1003.00,,,0,0,,5568.00,166.00,-183.00,0,0.957000,0.237000,-0.079000,0,1.053000,0.084000,-0.115000,0,0.4400,0.0500,-0.3000,0,[Fe/H],4.499000,0.044000,-0.187000,0,19h26m50.76s,291.7114906,+42d20m29.43s,42.3415097,962.63000000,34.95800000,-32.63000000,15.7130000,0.0690000,-0.0690000,14.0180000,0.0720000,-0.0720000,15.7348000,0.0006450,-0.0006450
Kepler-1782 b,Kepler-1782,1,1,Transit,2021,Kepler,0,5.75622987700,,,0,0.0582500000,0.0005300000,-0.0005300000,0,2.22927435,,,0,0.19888288,,,0,5.60000000,,,0,0.01760000,,,0,M-R relationship,0.000000,,,0,86.0000,6.2000,-6.2000,0,773.00,,,0,0,,4931.00,98.00,-98.00,0,0.734000,0.048000,-0.030000,0,0.794000,0.035000,-0.050000,0,0.0000,0.1500,-0.1500,0,[Fe/H],4.605000,0.018000,-0.049000,0,18h43m42.28s,280.9261620,+44d05m16.09s,44.0878036,305.79200000,1.39000000,-1.37700000,13.8750000,0.0800000,-0.0800000,11.5760000,0.0160000,-0.0160000,13.7041000,0.0004280,-0.0004280
Kepler-1783 b,Kepler-1783,1,1,Transit,2021,Kepler,0,8.27744007100,,,0,0.0759500000,0.0003800000,-0.0003800000,0,1.31946731,,,0,0.11771519,,,0,2.30000000,,,0,0.00723000,,,0,M-R relationship,0.000000,,,0,65.5000,4.5000,-4.5000,0,1088.00,,,0,1,,5129.00,153.00,-138.00,0,1.781000,0.909000,-1.111000,0,0.887000,0.117000,-0.157000,0,-0.1600,0.3000,-0.3000,0,[Fe/H],3.884000,0.707000,-0.303000,0,19h48m05.06s,297.0210984,+41d22m37.80s,41.3771655,264.07800000,1.23200000,-1.22000000,13.3090000,0.0800000,-0.0800000,11.1240000,0.0190000,-0.0190000,13.0982000,0.0007640,-0.0007640
Kepler-1784 b,Kepler-1784,1,1,Transit,2021,Kepler,0,13.59049988000,,,0,0.1072000000,,,0,2.79936489,,,0,0.24974304,,,0,8.24000000,,,0,0.02590000,,,0,M-R relationship,0.000000,,,0,64.8000,50.0600,-22.0500,0,724.00,,,0,0,,5442.00,164.00,-164.00,0,0.974000,0.248000,-0.133000,0,0.887000,0.101000,-0.074000,0,0.1000,0.2500,-0.3000,0,[Fe/H],4.409000,0.135000,-0.180000,0,19h51m49.00s,297.9541684,+44d40m02.82s,44.6674491,883.04500000,21.30900000,-20.34400000,15.4230000,0.1370000,-0.1370000,13.2440000,0.0290000,-0.0290000,15.1562000,0.0004360,-0.0004360
Kepler-1785 b,Kepler-1785,1,1,Transit,2021,Kepler,0,19.58550072000,,,0,0.1391700000,0.0016600000,-0.0016600000,0,2.70422447,,,0,0.24125516,,,0,7.77000000,,,0,0.02450000,,,0,M-R relationship,0.000000,,,0,47.3000,3.5000,-3.5000,0,666.00,,,0,0,,5618.00,112.00,-101.00,0,0.996000,0.133000,-0.109000,0,0.911000,0.068000,-0.046000,0,0.0000,0.1500,-0.1500,0,[Fe/H],4.401000,0.100000,-0.100000,0,19h43m10.12s,295.7921797,+47d36m00.25s,47.6000699,745.74000000,10.68500000,-10.39300000,14.2450000,0.1950000,-0.1950000,12.6600000,0.0230000,-0.0230000,14.1632000,0.0002640,-0.0002640
Kepler-1786 b,Kepler-1786,1,1,Transit,2021,Kepler,0,78.54609680000,,,0,0.3572200000,0.0036400000,-0.0036400000,0,3.16305828,,,0,0.28218964,,,0,10.10000000,,,0,0.03190000,,,0,M-R relationship,0.000000,,,0,10.7000,0.8000,-0.8000,0,501.00,,,0,0,,5808.00,78.00,-78.00,0,1.397000,0.228000,-0.254000,0,1.058000,0.105000,-0.073000,0,0.1400,0.1500,-0.1500,0,[Fe/H],4.172000,0.162000,-0.108000,0,19h30m21.07s,292.5877743,+38d31m19.14s,38.5219827,863.90900000,13.30300000,-13.30300000,14.0880000,0.1150000,-0.1150000,12.6270000,0.0400000,-0.0400000,14.0789000,0.0002250,-0.0002250
Kepler-1787 b,Kepler-1787,1,1,Transit,2021,Kepler,0,39.31370163000,,,0,0.2270000000,,,0,2.31898181,,,0,0.20688606,,,0,5.99000000,,,0,0.01880000,,,0,M-R relationship,0.000000,,,0,20.0400,16.6600,-5.4700,0,540.00,,,0,0,,6060.00,163.00,-181.00,0,0.925000,0.262000,-0.087000,0,1.008000,0.117000,-0.130000,0,-0.2200,0.2500,-0.3500,0,[Fe/H],4.509000,0.048000,-0.192000,0,19h16m15.43s,289.0643042,+47d07m02.65s,47.1174041,778.60200000,13.01700000,-12.60400000,14.5640000,0.0690000,-0.0690000,12.9880000,0.0310000,-0.0310000,14.4604000,0.0002680,-0.0002680
Kepler-1788 b,Kepler-1788,1,1,Transit,2021,Kepler,0,2.80012011500,,,0,0.0343000000,,,0,2.37850461,,,0,0.21219633,,,0,6.25000000,,,0,0.01970000,,,0,M-R relationship,0.000000,,,0,197.8100,57.4600,-54.0400,0,956.00,,,0,0,,4786.00,130.00,-144.00,0,0.704000,0.054000,-0.066000,0,0.686000,0.079000,-0.053000,0,-0.2000,0.3000,-0.3000,0,[Fe/H],4.579000,0.060000,-0.030000,0,19h24m53.85s,291.2243829,+45d46m41.16s,45.7780993,560.44500000,8.15900000,-7.93300000,15.4840000,0.1370000,-0.1370000,12.9850000,0.0270000,-0.0270000,15.2540000,0.0006390,-0.0006390
Kepler-1789 b,Kepler-1789,1,1,Transit,2021,Kepler,0,80.23190308000,,,0,0.3543000000,,,0,2.83137505,,,0,0.25259880,,,0,8.40000000,,,0,0.02640000,,,0,M-R relationship,0.000000,,,0,4.9100,1.5900,-0.8100,0,380.00,,,0,0,,5436.00,81.00,-81.00,0,0.888000,0.104000,-0.052000,0,0.920000,0.046000,-0.051000,0,0.1200,0.1500,-0.1500,0,[Fe/H],4.505000,0.039000,-0.097000,0,18h51m27.15s,282.8631419,+41d47m47.88s,41.7966332,611.46100000,7.91800000,-7.72200000,14.4490000,0.1140000,-0.1140000,12.7350000,0.0320000,-0.0320000,14.3155000,0.0002560,-0.0002560
Kepler-179 b,Kepler-179,1,2,Transit,2014,Kepler,0,2.73592600000,0.00000800000,-0.00000800000,0,0.0360000000,,,0,1.64000000,0.68000000,-0.68000000,0,0.14600000,0.06100000,-0.06100000,0,3.33000000,,,0,0.01050000,,,0,M-R relationship,0.000000,,,0,360.2620,12.0240,-11.5760,0,1075.00,,,0,0,,5302.00,200.00,-200.00,0,0.759000,0.307000,-0.307000,0,0.893000,0.013000,-0.024000,0,0.1200,0.0400,-0.0400,0,[Fe/H],4.613000,0.300000,-0.300000,0,19h54m39.27s,298.6636163,+47d45m42.96s,47.7619329,605.68000000,6.56500000,-6.56500000,14.7720000,0.0920000,-0.0920000,12.7500000,0.0260000,-0.0260000,14.6031000,0.0003110,-0.0003110
Kepler-179 c,Kepler-179,1,2,Transit,2014,Kepler,0,6.40013000000,0.00001700000,-0.00001700000,0,0.0640000000,,,0,2.00000000,0.81000000,-0.81000000,0,0.17800000,0.07200000,-0.07200000,0,4.66000000,,,0,0.01470000,,,0,M-R relationship,0.000000,,,0,115.9830,3.8710,-3.7270,0,810.00,,,0,0,,5302.00,200.00,-200.00,0,0.759000,0.307000,-0.307000,0,0.893000,0.013000,-0.024000,0,0.1200,0.0400,-0.0400,0,[Fe/H],4.613000,0.300000,-0.300000,0,19h54m39.27s,298.6636163,+47d45m42.96s,47.7619329,605.68000000,6.56500000,-6.56500000,14.7720000,0.0920000,-0.0920000,12.7500000,0.0260000,-0.0260000,14.6031000,0.0003110,-0.0003110
Kepler-1790 b,Kepler-1790,1,1,Transit,2021,Kepler,0,31.58889961000,,,0,0.2098900000,0.0013600000,-0.0013600000,0,3.14461450,,,0,0.28054420,,,0,10.00000000,,,0,0.03160000,,,0,M-R relationship,0.000000,,,0,49.2000,3.6000,-3.6000,0,682.00,,,0,0,,5866.00,105.00,-117.00,0,1.367000,0.209000,-0.256000,0,1.020000,0.093000,-0.078000,0,0.0000,0.1500,-0.1500,0,[Fe/H],4.175000,0.182000,-0.098000,0,19h38m16.05s,294.5668577,+46d04m32.63s,46.0757312,1070.17000000,21.84000000,-20.99000000,14.1790000,0.0920000,-0.0920000,12.6860000,0.0240000,-0.0240000,14.0943000,0.0002280,-0.0002280
Kepler-1791 b,Kepler-1791,1,1,Transit,2021,Kepler,0,7.72086000400,,,0,0.0761000000,,,0,3.12103321,,,0,0.27844041,,,0,9.91000000,,,0,0.03120000,,,0,M-R relationship,0.000000,,,0,257.1400,112.9600,-90.3100,0,1021.00,,,0,0,,5887.00,105.00,-129.00,0,1.177000,0.186000,-0.186000,0,0.985000,0.078000,-0.064000,0,-0.0600,0.1500,-0.1500,0,[Fe/H],4.290000,0.138000,-0.113000,0,18h57m57.68s,284.4903166,+42d38m53.75s,42.6482636,602.21800000,,,13.5290000,0.0920000,-0.0920000,12.0060000,0.0230000,-0.0230000,13.4138000,0.0004090,-0.0004090
Kepler-1792 b,Kepler-1792,1,1,Transit,2021,Kepler,0,4.19577980000,,,0,0.0488000000,,,0,2.51990972,,,0,0.22481167,,,0,6.89000000,,,0,0.02170000,,,0,M-R relationship,0.000000,,,0,283.7800,289.0900,-116.7400,0,1047.00,,,0,0,,5229.00,183.00,-183.00,0,1.005000,0.328000,-0.177000,0,0.878000,0.081000,-0.061000,0,0.3200,0.1500,-0.2500,0,[Fe/H],4.378000,0.160000,-0.240000,0,19h39m21.62s,294.8400788,+39d05m09.51s,39.0859757,601.02900000,9.82400000,-9.51900000,15.5660000,0.1950000,-0.1950000,13.1320000,0.0340000,-0.0340000,15.1726000,0.0005080,-0.0005080
